customer_id,month,status,mrr,plan_type,is_trial
C1444,2026-01-01,trial,0,Trial,True
C1444,2026-02-01,trial,0,Trial,True
C1444,2026-03-01,churned,0,Trial,True
C1445,2026-01-01,trial,0,Trial,True
C1445,2026-02-01,trial,0,Trial,True
C1445,2026-03-01,churned,0,Trial,True
C1446,2026-02-01,trial,0,Trial,True
C1446,2026-03-01,trial,0,Trial,True
C1446,2026-04-01,trial,0,Trial,True
C1447,2026-02-01,trial,0,Trial,True
C1447,2026-03-01,trial,0,Trial,True
C1447,2026-04-01,trial,0,Trial,True
C1448,2026-01-01,trial,0,Trial,True
C1448,2026-02-01,trial,0,Trial,True
C1448,2026-03-01,churned,0,Trial,True
C1449,2026-02-01,trial,0,Trial,True
C1449,2026-03-01,trial,0,Trial,True
C1449,2026-04-01,trial,0,Trial,True
C1450,2026-03-01,trial,0,Trial,True
C1450,2026-04-01,trial,0,Trial,True
C1451,2026-02-01,trial,0,Trial,True
C1451,2026-03-01,trial,0,Trial,True
C1451,2026-04-01,churned,0,Trial,True
C1452,2026-01-01,trial,0,Trial,True
C1452,2026-02-01,trial,0,Trial,True
C1452,2026-03-01,churned,0,Trial,True
C1453,2026-02-01,trial,0,Trial,True
C1453,2026-03-01,trial,0,Trial,True
C1453,2026-04-01,churned,0,Trial,True
C1454,2026-04-01,trial,0,Trial,True
C1455,2026-02-01,trial,0,Trial,True
C1455,2026-03-01,trial,0,Trial,True
C1455,2026-04-01,churned,0,Trial,True
C1456,2026-03-01,trial,0,Trial,True
C1456,2026-04-01,trial,0,Trial,True
C1457,2026-01-01,trial,0,Trial,True
C1457,2026-02-01,trial,0,Trial,True
C1457,2026-03-01,trial,0,Trial,True
C1457,2026-04-01,churned,0,Trial,True
C1458,2026-02-01,trial,0,Trial,True
C1458,2026-03-01,trial,0,Trial,True
C1458,2026-04-01,churned,0,Trial,True
C1459,2026-02-01,trial,0,Trial,True
C1459,2026-03-01,trial,0,Trial,True
C1459,2026-04-01,trial,0,Trial,True
C1460,2026-02-01,trial,0,Trial,True
C1460,2026-03-01,trial,0,Trial,True
C1460,2026-04-01,churned,0,Trial,True
C1461,2026-03-01,trial,0,Trial,True
C1461,2026-04-01,trial,0,Trial,True
C1462,2026-02-01,trial,0,Trial,True
C1462,2026-03-01,trial,0,Trial,True
C1462,2026-04-01,churned,0,Trial,True
C1463,2026-01-01,trial,0,Trial,True
C1463,2026-02-01,trial,0,Trial,True
C1463,2026-03-01,trial,0,Trial,True
C1463,2026-04-01,churned,0,Trial,True
C1464,2026-02-01,trial,0,Trial,True
C1464,2026-03-01,trial,0,Trial,True
C1464,2026-04-01,trial,0,Trial,True
C1465,2026-04-01,trial,0,Trial,True
C1466,2026-03-01,trial,0,Trial,True
C1466,2026-04-01,trial,0,Trial,True
C1467,2026-02-01,trial,0,Trial,True
C1467,2026-03-01,trial,0,Trial,True
C1467,2026-04-01,trial,0,Trial,True
C1468,2026-02-01,trial,0,Trial,True
C1468,2026-03-01,trial,0,Trial,True
C1468,2026-04-01,trial,0,Trial,True
C1469,2026-01-01,trial,0,Trial,True
C1469,2026-02-01,trial,0,Trial,True
C1469,2026-03-01,churned,0,Trial,True
C1470,2026-01-01,trial,0,Trial,True
C1470,2026-02-01,trial,0,Trial,True
C1470,2026-03-01,trial,0,Trial,True
C1470,2026-04-01,trial,0,Trial,True
C1471,2026-01-01,trial,0,Trial,True
C1471,2026-02-01,trial,0,Trial,True
C1471,2026-03-01,trial,0,Trial,True
C1471,2026-04-01,trial,0,Trial,True
C1472,2026-04-01,trial,0,Trial,True
C1473,2026-02-01,trial,0,Trial,True
C1473,2026-03-01,trial,0,Trial,True
C1473,2026-04-01,trial,0,Trial,True
C1474,2026-04-01,trial,0,Trial,True
C1475,2026-02-01,trial,0,Trial,True
C1475,2026-03-01,trial,0,Trial,True
C1475,2026-04-01,churned,0,Trial,True
C1476,2026-03-01,trial,0,Trial,True
C1476,2026-04-01,trial,0,Trial,True
C1477,2026-03-01,trial,0,Trial,True
C1477,2026-04-01,trial,0,Trial,True
C1478,2026-04-01,trial,0,Trial,True
C1479,2026-03-01,trial,0,Trial,True
C1479,2026-04-01,trial,0,Trial,True
C1480,2026-03-01,trial,0,Trial,True
C1480,2026-04-01,trial,0,Trial,True
C1481,2026-03-01,trial,0,Trial,True
C1481,2026-04-01,trial,0,Trial,True
C1482,2026-04-01,trial,0,Trial,True
C1483,2026-04-01,trial,0,Trial,True
C1484,2026-01-01,trial,0,Trial,True
C1484,2026-02-01,trial,0,Trial,True
C1484,2026-03-01,trial,0,Trial,True
C1484,2026-04-01,trial,0,Trial,True
C1485,2026-03-01,trial,0,Trial,True
C1485,2026-04-01,trial,0,Trial,True
C1486,2026-03-01,trial,0,Trial,True
C1486,2026-04-01,trial,0,Trial,True
C1487,2026-03-01,trial,0,Trial,True
C1487,2026-04-01,trial,0,Trial,True
C1488,2026-04-01,trial,0,Trial,True
C1489,2026-02-01,trial,0,Trial,True
C1489,2026-03-01,trial,0,Trial,True
C1489,2026-04-01,churned,0,Trial,True
C1490,2026-02-01,trial,0,Trial,True
C1490,2026-03-01,trial,0,Trial,True
C1490,2026-04-01,trial,0,Trial,True
C1491,2026-03-01,trial,0,Trial,True
C1491,2026-04-01,trial,0,Trial,True
C1492,2026-03-01,trial,0,Trial,True
C1492,2026-04-01,trial,0,Trial,True
C1493,2026-02-01,trial,0,Trial,True
C1493,2026-03-01,trial,0,Trial,True
C1493,2026-04-01,trial,0,Trial,True
C1494,2026-03-01,trial,0,Trial,True
C1494,2026-04-01,trial,0,Trial,True
C1495,2026-02-01,trial,0,Trial,True
C1495,2026-03-01,trial,0,Trial,True
C1495,2026-04-01,trial,0,Trial,True
C1496,2026-01-01,trial,0,Trial,True
C1496,2026-02-01,trial,0,Trial,True
C1496,2026-03-01,trial,0,Trial,True
C1496,2026-04-01,churned,0,Trial,True
C1497,2026-01-01,trial,0,Trial,True
C1497,2026-02-01,trial,0,Trial,True
C1497,2026-03-01,trial,0,Trial,True
C1497,2026-04-01,trial,0,Trial,True
C1498,2026-01-01,trial,0,Trial,True
C1498,2026-02-01,trial,0,Trial,True
C1498,2026-03-01,trial,0,Trial,True
C1498,2026-04-01,trial,0,Trial,True
C1499,2026-02-01,trial,0,Trial,True
C1499,2026-03-01,trial,0,Trial,True
C1499,2026-04-01,trial,0,Trial,True
